CompanyID,CompanyAcronym,CompanyName,SignalID,HistorianID,HistorianAcronym,HistorianConnectionString,PointID,PointTag,AlternateTag,DeviceID,NodeID,DeviceAcronym,DeviceName,FramesPerSecond,DeviceEnabled,ContactList,VendorDeviceID,VendorDeviceName,VendorDeviceDescription,ProtocolID,ProtocolAcronym,ProtocolName,SignalTypeID,PhasorSourceIndex,PhasorLabel,PhasorType,Phase,BaseKV,SignalReference,Adder,Multiplier,Description,Subscribed,Internal,Enabled,EngineeringUnits,Source,SignalAcronym,SignalName,SignalTypeSuffix,Longitude,Latitude,ID,UpdatedOn
,,,cd4b40d2-dba2-46b8-b500-7f5de4a72557,2,STAT,,442,ONS_UFJF!PMU:ST3,,35,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFJF,Ufjf,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFJF!PMU-ST3,0.0,1.0,Device statistic for Number of device errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:442,2021-05-21 14:01:33
,,,aa661e3c-6764-4102-b52f-ee4605602af0,2,STAT,,443,ONS_UFJF!PMU:ST4,,35,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFJF,Ufjf,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFJF!PMU-ST4,0.0,1.0,Device statistic for Number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:443,2021-05-21 14:01:33
,,,178e14b3-6c36-44b5-b257-82f29556b3fc,2,STAT,,444,ONS_UFJF!PMU:ST5,,35,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFJF,Ufjf,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFJF!PMU-ST5,0.0,1.0,Device statistic for Expected number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:444,2021-05-21 14:01:33
,,,f0af072a-9332-4c7b-ac68-74374bdea83a,2,STAT,,445,ONS_UFJF!PMU:ST6,,35,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFJF,Ufjf,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFJF!PMU-ST6,0.0,1.0,Device statistic for Number of measurements received while device was reporting errors during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:445,2021-05-21 14:01:33
,,,96fe7311-8462-4e55-ad00-275fbc4acac5,2,STAT,,446,ONS_UFJF!PMU:ST7,,35,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFJF,Ufjf,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFJF!PMU-ST7,0.0,1.0,Device statistic for Number of defined measurements (per frame) from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:446,2021-05-21 14:01:33
,,,8320fff1-a2bc-44cf-a949-d0b58a753b81,2,STAT,,447,ONS_UFMA!PMU:ST1,,36,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMA,Ufma,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMA!PMU-ST1,0.0,1.0,Device statistic for Number of data quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:447,2021-05-21 14:01:33
,,,c7d2fbba-634f-4e58-b5cd-10763db9e65a,2,STAT,,448,ONS_UFMA!PMU:ST2,,36,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMA,Ufma,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMA!PMU-ST2,0.0,1.0,Device statistic for Number of time quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:448,2021-05-21 14:01:33
,,,e4850600-b34d-4754-a92c-20206b76e996,2,STAT,,449,ONS_UFMA!PMU:ST3,,36,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMA,Ufma,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMA!PMU-ST3,0.0,1.0,Device statistic for Number of device errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:449,2021-05-21 14:01:34
,,,77ce7fce-014e-463a-af71-02a91275bfe4,2,STAT,,450,ONS_UFMA!PMU:ST4,,36,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMA,Ufma,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMA!PMU-ST4,0.0,1.0,Device statistic for Number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:450,2021-05-21 14:01:34
,,,0c405b20-18a0-4ea2-99aa-ce8fa94c7197,2,STAT,,451,ONS_UFMA!PMU:ST5,,36,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMA,Ufma,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMA!PMU-ST5,0.0,1.0,Device statistic for Expected number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:451,2021-05-21 14:01:34
,,,3e3d10cd-778c-4927-8c4e-a4627f7c24a3,2,STAT,,452,ONS_UFMA!PMU:ST6,,36,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMA,Ufma,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMA!PMU-ST6,0.0,1.0,Device statistic for Number of measurements received while device was reporting errors during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:452,2021-05-21 14:01:34
,,,8dd4f3c0-7359-463b-87a6-a9f1b1eb26f5,2,STAT,,453,ONS_UFMA!PMU:ST7,,36,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMA,Ufma,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMA!PMU-ST7,0.0,1.0,Device statistic for Number of defined measurements (per frame) from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:453,2021-05-21 14:01:34
,,,f078263b-5536-4d29-b39e-3fde684f3f92,2,STAT,,454,ONS_UFMG!PMU:ST1,,37,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMG,Ufmg,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMG!PMU-ST1,0.0,1.0,Device statistic for Number of data quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:454,2021-05-21 14:01:34
,,,e95829f4-1ac5-42ee-99c9-541816145cce,2,STAT,,455,ONS_UFMG!PMU:ST2,,37,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMG,Ufmg,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMG!PMU-ST2,0.0,1.0,Device statistic for Number of time quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:455,2021-05-21 14:01:34
,,,f358e746-ce89-484f-b19f-e92984698892,2,STAT,,456,ONS_UFMG!PMU:ST3,,37,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMG,Ufmg,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMG!PMU-ST3,0.0,1.0,Device statistic for Number of device errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:456,2021-05-21 14:01:34
,,,53bb9934-40b0-43a6-8056-19351a578124,2,STAT,,457,ONS_UFMG!PMU:ST4,,37,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMG,Ufmg,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMG!PMU-ST4,0.0,1.0,Device statistic for Number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:457,2021-05-21 14:01:34
,,,acbb7d2c-192d-4833-98cc-47f02eccea43,2,STAT,,458,ONS_UFMG!PMU:ST5,,37,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMG,Ufmg,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMG!PMU-ST5,0.0,1.0,Device statistic for Expected number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:458,2021-05-21 14:01:34
,,,e1a2b699-6aaa-46a9-b818-cb67116f98bb,2,STAT,,459,ONS_UFMG!PMU:ST6,,37,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMG,Ufmg,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMG!PMU-ST6,0.0,1.0,Device statistic for Number of measurements received while device was reporting errors during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:459,2021-05-21 14:01:34
,,,e33ba4ac-73a4-4728-bdcd-f61ccd0efd32,2,STAT,,460,ONS_UFMG!PMU:ST7,,37,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMG,Ufmg,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMG!PMU-ST7,0.0,1.0,Device statistic for Number of defined measurements (per frame) from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:460,2021-05-21 14:01:34
,,,dda99a14-9a7f-4fa0-b86e-9ef6be3ca4e7,2,STAT,,461,ONS_UFMS!PMU:ST1,,38,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMS,Ufms,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMS!PMU-ST1,0.0,1.0,Device statistic for Number of data quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:461,2021-05-21 14:01:34
,,,4255340e-1a06-4d59-ac29-75e130bafe7a,2,STAT,,462,ONS_UFMS!PMU:ST2,,38,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMS,Ufms,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMS!PMU-ST2,0.0,1.0,Device statistic for Number of time quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:462,2021-05-21 14:01:34
,,,43f302ee-5dbe-4dc0-af91-9522f6ec7d71,2,STAT,,463,ONS_UFMS!PMU:ST3,,38,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMS,Ufms,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMS!PMU-ST3,0.0,1.0,Device statistic for Number of device errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:463,2021-05-21 14:01:34
,,,fcb6b355-de45-4769-84ba-5ca3667ef11b,2,STAT,,464,ONS_UFMS!PMU:ST4,,38,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMS,Ufms,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMS!PMU-ST4,0.0,1.0,Device statistic for Number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:464,2021-05-21 14:01:34
,,,ffee01f2-3008-4851-beb0-dbfc378977a0,2,STAT,,465,ONS_UFMS!PMU:ST5,,38,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMS,Ufms,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMS!PMU-ST5,0.0,1.0,Device statistic for Expected number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:465,2021-05-21 14:01:34
,,,be204acd-76bd-4d94-a99f-60c6edc5ef9c,2,STAT,,466,ONS_UFMS!PMU:ST6,,38,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMS,Ufms,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMS!PMU-ST6,0.0,1.0,Device statistic for Number of measurements received while device was reporting errors during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:466,2021-05-21 14:01:34
,,,063f28fb-cc46-4ed6-9f48-6250ba6fe859,2,STAT,,467,ONS_UFMS!PMU:ST7,,38,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMS,Ufms,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMS!PMU-ST7,0.0,1.0,Device statistic for Number of defined measurements (per frame) from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:467,2021-05-21 14:01:34
,,,6333a804-01bf-4fac-9958-0c89e5ca834a,2,STAT,,468,ONS_UFMT!PMU:ST1,,39,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMT,Ufmt,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMT!PMU-ST1,0.0,1.0,Device statistic for Number of data quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:468,2021-05-21 14:01:34
,,,07eee19a-1002-4e53-95d8-e9f81c4c5067,2,STAT,,469,ONS_UFMT!PMU:ST2,,39,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMT,Ufmt,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMT!PMU-ST2,0.0,1.0,Device statistic for Number of time quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:469,2021-05-21 14:01:34
,,,9e8c9298-0fee-497c-824e-f61918325a1c,2,STAT,,470,ONS_UFMT!PMU:ST3,,39,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMT,Ufmt,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMT!PMU-ST3,0.0,1.0,Device statistic for Number of device errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:470,2021-05-21 14:01:34
,,,184744a6-3b13-416c-8ec8-548a78d65137,2,STAT,,471,ONS_UFMT!PMU:ST4,,39,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMT,Ufmt,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMT!PMU-ST4,0.0,1.0,Device statistic for Number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:471,2021-05-21 14:01:34
,,,18b32d6d-3ae6-49c8-ae8d-855420af24d4,2,STAT,,472,ONS_UFMT!PMU:ST5,,39,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMT,Ufmt,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMT!PMU-ST5,0.0,1.0,Device statistic for Expected number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:472,2021-05-21 14:01:34
,,,bb1130aa-6c29-4db0-8b33-d4dcd492d008,2,STAT,,473,ONS_UFMT!PMU:ST6,,39,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMT,Ufmt,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMT!PMU-ST6,0.0,1.0,Device statistic for Number of measurements received while device was reporting errors during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:473,2021-05-21 14:01:34
,,,1c6bf323-e61f-4abc-9a7e-de45fab8b18e,2,STAT,,474,ONS_UFMT!PMU:ST7,,39,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFMT,Ufmt,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFMT!PMU-ST7,0.0,1.0,Device statistic for Number of defined measurements (per frame) from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:474,2021-05-21 14:01:34
,,,38459f4a-235d-4d86-90e2-785860cb0e0b,2,STAT,,475,ONS_UFPA!PMU:ST1,,40,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFPA,Ufpa,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFPA!PMU-ST1,0.0,1.0,Device statistic for Number of data quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:475,2021-05-21 14:01:34
,,,fee260d7-5dd7-4344-a060-4365872c9375,2,STAT,,476,ONS_UFPA!PMU:ST2,,40,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFPA,Ufpa,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFPA!PMU-ST2,0.0,1.0,Device statistic for Number of time quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:476,2021-05-21 14:01:34
,,,158f0ec2-3de7-40b6-81ed-c75dec617784,2,STAT,,477,ONS_UFPA!PMU:ST3,,40,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFPA,Ufpa,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFPA!PMU-ST3,0.0,1.0,Device statistic for Number of device errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:477,2021-05-21 14:01:34
,,,5b297400-b657-4c6f-b5c2-6db5f66d0212,2,STAT,,478,ONS_UFPA!PMU:ST4,,40,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFPA,Ufpa,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFPA!PMU-ST4,0.0,1.0,Device statistic for Number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:478,2021-05-21 14:01:34
,,,c792644d-0b25-4223-be18-d97c8e668234,2,STAT,,479,ONS_UFPA!PMU:ST5,,40,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFPA,Ufpa,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFPA!PMU-ST5,0.0,1.0,Device statistic for Expected number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:479,2021-05-21 14:01:34
,,,4e8576cb-d294-458f-ac12-aaf159be7e37,2,STAT,,480,ONS_UFPA!PMU:ST6,,40,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFPA,Ufpa,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFPA!PMU-ST6,0.0,1.0,Device statistic for Number of measurements received while device was reporting errors during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:480,2021-05-21 14:01:34
,,,3491f070-1efd-4c72-b851-5ebd1d02190b,2,STAT,,481,ONS_UFPA!PMU:ST7,,40,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFPA,Ufpa,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFPA!PMU-ST7,0.0,1.0,Device statistic for Number of defined measurements (per frame) from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:481,2021-05-21 14:01:34
,,,b9044e07-5f64-4152-8ad2-2c84786b1822,2,STAT,,482,ONS_UFPE!PMU:ST1,,41,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFPE,Ufpe,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFPE!PMU-ST1,0.0,1.0,Device statistic for Number of data quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:482,2021-05-21 14:01:34
,,,f10e3b6d-260b-4411-84ef-4797d0783bf4,2,STAT,,483,ONS_UFPE!PMU:ST2,,41,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFPE,Ufpe,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFPE!PMU-ST2,0.0,1.0,Device statistic for Number of time quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:483,2021-05-21 14:01:34
,,,f574de0b-cd24-4998-9fde-71a80a3ec467,2,STAT,,484,ONS_UFPE!PMU:ST3,,41,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFPE,Ufpe,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFPE!PMU-ST3,0.0,1.0,Device statistic for Number of device errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:484,2021-05-21 14:01:34
,,,5e5579db-d9f0-4644-8a18-3f122e4878d7,2,STAT,,485,ONS_UFPE!PMU:ST4,,41,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFPE,Ufpe,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFPE!PMU-ST4,0.0,1.0,Device statistic for Number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:485,2021-05-21 14:01:34
,,,99134e27-016f-4eda-ac42-4bfc68fe7d28,2,STAT,,486,ONS_UFPE!PMU:ST5,,41,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFPE,Ufpe,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFPE!PMU-ST5,0.0,1.0,Device statistic for Expected number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:486,2021-05-21 14:01:34
,,,5983ad34-f94c-45fe-853a-14fe1d49a4e0,2,STAT,,487,ONS_UFPE!PMU:ST6,,41,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFPE,Ufpe,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFPE!PMU-ST6,0.0,1.0,Device statistic for Number of measurements received while device was reporting errors during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:487,2021-05-21 14:01:34
,,,481bbe10-a032-4472-a974-3563713c7943,2,STAT,,488,ONS_UFPE!PMU:ST7,,41,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFPE,Ufpe,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFPE!PMU-ST7,0.0,1.0,Device statistic for Number of defined measurements (per frame) from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:488,2021-05-21 14:01:34
,,,45c28fef-208e-4fbc-818e-343b398a564c,2,STAT,,489,ONS_UFRGS!PMU:ST1,,42,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFRGS,Ufrgs,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFRGS!PMU-ST1,0.0,1.0,Device statistic for Number of data quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:489,2021-05-21 14:01:34
,,,a2800fee-93bb-498b-990a-ddeb2ad63f03,2,STAT,,490,ONS_UFRGS!PMU:ST2,,42,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFRGS,Ufrgs,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFRGS!PMU-ST2,0.0,1.0,Device statistic for Number of time quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:490,2021-05-21 14:01:34
,,,0da7612f-4e19-4e14-b77e-0490975cd7af,2,STAT,,491,ONS_UFRGS!PMU:ST3,,42,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFRGS,Ufrgs,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFRGS!PMU-ST3,0.0,1.0,Device statistic for Number of device errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:491,2021-05-21 14:01:34
,,,c7900860-54cb-4bd5-a555-2e7ee63b3fce,2,STAT,,492,ONS_UFRGS!PMU:ST4,,42,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFRGS,Ufrgs,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFRGS!PMU-ST4,0.0,1.0,Device statistic for Number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:492,2021-05-21 14:01:34
,,,209a1737-79b8-4e5d-a1b4-1ee9ef8505bd,2,STAT,,493,ONS_UFRGS!PMU:ST5,,42,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFRGS,Ufrgs,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFRGS!PMU-ST5,0.0,1.0,Device statistic for Expected number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:493,2021-05-21 14:01:34
,,,a19a24c0-1d81-4316-9889-f874364b682d,2,STAT,,494,ONS_UFRGS!PMU:ST6,,42,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFRGS,Ufrgs,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFRGS!PMU-ST6,0.0,1.0,Device statistic for Number of measurements received while device was reporting errors during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:494,2021-05-21 14:01:34
,,,265b45ab-ea03-4cb0-8a27-d0141144011b,2,STAT,,495,ONS_UFRGS!PMU:ST7,,42,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFRGS,Ufrgs,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFRGS!PMU-ST7,0.0,1.0,Device statistic for Number of defined measurements (per frame) from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:495,2021-05-21 14:01:34
,,,0aa3a458-07cb-49ff-9e28-93007dc38205,2,STAT,,496,ONS_UFRR!PMU:ST1,,43,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFRR,Ufrr,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFRR!PMU-ST1,0.0,1.0,Device statistic for Number of data quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:496,2021-05-21 14:01:34
,,,e4046bfd-a604-44c2-b61a-b89a3e7c440e,2,STAT,,497,ONS_UFRR!PMU:ST2,,43,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFRR,Ufrr,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFRR!PMU-ST2,0.0,1.0,Device statistic for Number of time quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:497,2021-05-21 14:01:34
,,,99ff23ed-09a8-42e2-ac81-7f98607cdf16,2,STAT,,498,ONS_UFRR!PMU:ST3,,43,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFRR,Ufrr,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFRR!PMU-ST3,0.0,1.0,Device statistic for Number of device errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:498,2021-05-21 14:01:34
,,,60fac303-828e-4575-a2b6-1f7031d619c4,2,STAT,,499,ONS_UFRR!PMU:ST4,,43,e7a5235d-cb6f-4864-a96e-a8686f36e599,UFRR,Ufrr,60,1,,,,,1,IeeeC37_118V1,IEEE C37.118-2005,11,,,,,,UFRR!PMU-ST4,0.0,1.0,Device statistic for Number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:499,2021-05-21 14:01:34
